"id_camda"|"orden"|"tipo"|"inicio_ejecucion"|"duracion"|"tamano"
"68355"|"1"|"Manual"|"2026-06-24 23:10:04-03:00"|"0:13:58.187009"|"1567881"
"68354"|"2"|"Automatica"|"2026-06-24 22:56:54.028379-03:00"|"0:13:09.971621"|"733875"
"68353"|"2"|"Automatica"|"2026-06-24 22:37:37.790329-03:00"|"0:19:16.238050"|"969744"
"68352"|"2"|"Automatica"|"2026-06-24 22:13:35.473089-03:00"|"0:24:02.317240"|"1081857"
"68351"|"2"|"Automatica"|"2026-06-24 21:47:12.870511-03:00"|"0:26:22.602578"|"2129100"
"68350"|"2"|"Automatica"|"2026-06-24 21:33:43.261099-03:00"|"0:13:29.609412"|"360375"
"68349"|"2"|"Automatica"|"2026-06-24 21:25:54.167972-03:00"|"0:07:49.093127"|"255003"
"68348"|"2"|"Automatica"|"2026-06-24 21:16:54.463020-03:00"|"0:08:59.704952"|"162840"
"68347"|"2"|"Automatica"|"2026-06-24 21:08:20.011346-03:00"|"0:08:34.451674"|"199612"
"68346"|"2"|"Automatica"|"2026-06-24 20:55:09.873560-03:00"|"0:13:10.137786"|"574371"
"68345"|"2"|"Automatica"|"2026-06-24 20:15:43.695744-03:00"|"0:39:26.177816"|"2033166"
"68344"|"2"|"Automatica"|"2026-06-24 20:05:23.465806-03:00"|"0:10:20.229938"|"347080"
"68343"|"2"|"Automatica"|"2026-06-24 19:56:49.157107-03:00"|"0:08:34.308699"|"194967"
"68342"|"2"|"Automatica"|"2026-06-24 19:46:09.272109-03:00"|"0:10:39.884998"|"334826"
"68341"|"2"|"Automatica"|"2026-06-24 19:28:53.905766-03:00"|"0:17:15.366343"|"644194"
"68340"|"2"|"Automatica"|"2026-06-24 19:14:05.736976-03:00"|"0:14:48.168790"|"442075"
"68339"|"2"|"Automatica"|"2026-06-24 18:58:29.373503-03:00"|"0:15:36.363473"|"711138"
"68338"|"2"|"Automatica"|"2026-06-24 18:47:03.143277-03:00"|"0:11:26.230226"|"355742"
"68337"|"2"|"Automatica"|"2026-06-24 18:35:08.078449-03:00"|"0:11:55.064828"|"212991"
"68336"|"2"|"Automatica"|"2026-06-24 18:28:25.932480-03:00"|"0:06:42.145969"|"318720"
"68335"|"2"|"Automatica"|"2026-06-24 18:22:37.717994-03:00"|"0:05:48.214486"|"260231"
"68334"|"2"|"Automatica"|"2026-06-24 18:14:37.155418-03:00"|"0:08:00.562576"|"270424"
"68333"|"2"|"Automatica"|"2026-06-24 18:06:55.918660-03:00"|"0:07:41.236758"|"347447"
"68332"|"2"|"Automatica"|"2026-06-24 17:52:34.591443-03:00"|"0:14:21.327217"|"321906"
"68331"|"2"|"Automatica"|"2026-06-24 17:39:00.927064-03:00"|"0:13:33.664379"|"292780"
"68330"|"2"|"Automatica"|"2026-06-24 17:30:31.362231-03:00"|"0:08:29.564833"|"220594"
"68329"|"2"|"Automatica"|"2026-06-24 17:16:39.070019-03:00"|"0:13:52.292212"|"331449"
"68328"|"2"|"Automatica"|"2026-06-24 17:08:14.779906-03:00"|"0:08:24.290113"|"251658"
"68327"|"2"|"Automatica"|"2026-06-24 16:57:53.409072-03:00"|"0:10:21.370834"|"235802"
"68326"|"2"|"Automatica"|"2026-06-24 16:51:26.242259-03:00"|"0:06:27.166813"|"232943"
"68325"|"2"|"Automatica"|"2026-06-24 16:45:11.498811-03:00"|"0:06:14.743448"|"219320"
"68324"|"2"|"Automatica"|"2026-06-24 16:36:12.920916-03:00"|"0:08:58.577895"|"271634"
"68323"|"2"|"Automatica"|"2026-06-24 16:25:25.367470-03:00"|"0:10:47.553446"|"245847"
"68322"|"2"|"Automatica"|"2026-06-24 16:17:24.272043-03:00"|"0:08:01.095427"|"257544"
"68321"|"2"|"Automatica"|"2026-06-24 16:07:57.371599-03:00"|"0:09:26.900444"|"213020"
"68320"|"2"|"Automatica"|"2026-06-24 15:59:38.477817-03:00"|"0:08:18.893782"|"257029"
"68319"|"2"|"Automatica"|"2026-06-24 15:46:10.555575-03:00"|"0:13:27.922242"|"308850"
"68318"|"2"|"Automatica"|"2026-06-24 15:33:55.611251-03:00"|"0:12:14.944324"|"468609"
"68317"|"2"|"Automatica"|"2026-06-24 15:19:44.315067-03:00"|"0:14:11.296184"|"405497"
"68316"|"2"|"Automatica"|"2026-06-24 15:03:22.852001-03:00"|"0:16:21.463066"|"443038"
"68315"|"2"|"Automatica"|"2026-06-24 14:49:43.148548-03:00"|"0:13:39.703453"|"499543"
"68314"|"2"|"Automatica"|"2026-06-24 14:37:37.805960-03:00"|"0:12:05.342588"|"409926"
"68313"|"2"|"Automatica"|"2026-06-24 14:25:49.920006-03:00"|"0:11:47.885954"|"339676"
"68312"|"2"|"Automatica"|"2026-06-24 14:11:56.899000-03:00"|"0:13:53.021006"|"569927"
"68311"|"2"|"Automatica"|"2026-06-24 13:51:17.662844-03:00"|"0:20:39.236156"|"871004"
"68310"|"2"|"Automatica"|"2026-06-24 13:31:58.759393-03:00"|"0:19:18.903451"|"692545"
"68309"|"3"|"Automatica"|"2026-06-24 13:11:13.025251-03:00"|"0:20:45.734142"|"842882"
"68309"|"1"|"Manual"|"2026-06-24 13:06:54-03:00"|"0:04:19.025251"|"842882"
"68308"|"2"|"Automatica"|"2026-06-24 12:52:41.989401-03:00"|"0:14:12.010599"|"347965"
"68307"|"2"|"Automatica"|"2026-06-24 12:41:31.697207-03:00"|"0:11:10.292194"|"948161"
"68306"|"2"|"Automatica"|"2026-06-24 12:30:24.522742-03:00"|"0:11:07.174465"|"811377"
"68305"|"2"|"Automatica"|"2026-06-24 12:19:32.330660-03:00"|"0:10:52.192082"|"861067"
"68304"|"3"|"Automatica"|"2026-06-24 12:05:20.194657-03:00"|"0:14:12.136003"|"243710"
"68304"|"1"|"Manual"|"2026-06-24 12:00:28-03:00"|"0:04:52.194657"|"243710"
"68303"|"2"|"Automatica"|"2026-06-24 11:51:44.182711-03:00"|"0:08:43.817289"|"155478"
"68302"|"2"|"Automatica"|"2026-06-24 11:41:03.724525-03:00"|"0:10:40.458186"|"151661"
"68301"|"2"|"Automatica"|"2026-06-24 11:35:38.803309-03:00"|"0:05:24.921216"|"971662"
"68300"|"2"|"Automatica"|"2026-06-24 11:31:32.393893-03:00"|"0:04:06.409416"|"945561"
"68299"|"2"|"Automatica"|"2026-06-24 11:27:20.805672-03:00"|"0:04:11.588221"|"475055"
"68298"|"2"|"Automatica"|"2026-06-24 11:23:18.402820-03:00"|"0:04:02.402852"|"435187"
"68297"|"2"|"Automatica"|"2026-06-24 11:19:14.909179-03:00"|"0:04:03.493641"|"1417858"
"68296"|"2"|"Automatica"|"2026-06-24 11:15:26.494016-03:00"|"0:03:48.415163"|"970653"
"68295"|"2"|"Automatica"|"2026-06-24 11:11:06.531592-03:00"|"0:04:19.962424"|"944837"
"68294"|"2"|"Automatica"|"2026-06-24 11:07:38.511721-03:00"|"0:03:28.019871"|"968769"
"68293"|"2"|"Automatica"|"2026-06-24 11:03:44.320241-03:00"|"0:03:54.191480"|"487685"
"68292"|"2"|"Automatica"|"2026-06-24 10:55:48.632314-03:00"|"0:07:55.687927"|"593352"
"68291"|"2"|"Automatica"|"2026-06-24 10:46:46.977529-03:00"|"0:09:01.654785"|"420396"
"68290"|"2"|"Automatica"|"2026-06-24 10:32:25.160708-03:00"|"0:14:21.816821"|"624947"
"68289"|"2"|"Automatica"|"2026-06-24 10:24:52.964155-03:00"|"0:07:32.196553"|"457530"
"68288"|"2"|"Automatica"|"2026-06-24 10:15:58.370878-03:00"|"0:08:54.593277"|"366201"
"68287"|"2"|"Automatica"|"2026-06-24 10:07:51.448635-03:00"|"0:08:06.922243"|"610018"
"68286"|"2"|"Automatica"|"2026-06-24 10:02:25.251903-03:00"|"0:05:26.196732"|"426261"
"68285"|"2"|"Automatica"|"2026-06-24 09:57:30.226865-03:00"|"0:04:55.025038"|"727531"
"68284"|"2"|"Automatica"|"2026-06-24 09:53:17.930179-03:00"|"0:04:12.296686"|"412474"
"68283"|"2"|"Automatica"|"2026-06-24 09:48:47.912531-03:00"|"0:04:30.017648"|"378500"
"68282"|"2"|"Automatica"|"2026-06-24 09:44:47.441946-03:00"|"0:04:00.470585"|"409278"
"68281"|"2"|"Automatica"|"2026-06-24 09:41:02.956355-03:00"|"0:03:44.485591"|"568845"
"68280"|"2"|"Automatica"|"2026-06-24 09:35:51.513437-03:00"|"0:05:11.442918"|"351175"
"68279"|"2"|"Automatica"|"2026-06-24 09:31:00.946286-03:00"|"0:04:50.567151"|"286577"
"68278"|"2"|"Automatica"|"2026-06-24 09:25:35.253407-03:00"|"0:05:25.692879"|"182512"
"68277"|"2"|"Automatica"|"2026-06-24 09:19:48.898063-03:00"|"0:05:46.355344"|"261035"
"68276"|"2"|"Automatica"|"2026-06-24 09:09:54.498329-03:00"|"0:09:54.399734"|"947783"
"68275"|"2"|"Automatica"|"2026-06-24 09:05:02.498892-03:00"|"0:04:51.999437"|"658462"
"68274"|"2"|"Automatica"|"2026-06-24 09:01:04.198515-03:00"|"0:03:58.300377"|"764729"
"68273"|"2"|"Automatica"|"2026-06-24 08:57:30.836156-03:00"|"0:03:33.362359"|"943016"
"68272"|"2"|"Automatica"|"2026-06-24 08:53:39.499088-03:00"|"0:03:51.337068"|"328133"
"68271"|"2"|"Automatica"|"2026-06-24 08:48:54.980518-03:00"|"0:04:44.518570"|"261323"
"68270"|"2"|"Automatica"|"2026-06-24 08:45:33.106523-03:00"|"0:03:21.873995"|"950094"
"68269"|"2"|"Automatica"|"2026-06-24 08:41:20.221145-03:00"|"0:04:12.885378"|"269306"
"68268"|"2"|"Automatica"|"2026-06-24 08:36:42.632769-03:00"|"0:04:37.588376"|"296122"
"68267"|"2"|"Automatica"|"2026-06-24 08:33:21.494841-03:00"|"0:03:21.137928"|"1423300"
"68266"|"2"|"Automatica"|"2026-06-24 08:28:17.561338-03:00"|"0:05:03.933503"|"175263"
"68265"|"2"|"Automatica"|"2026-06-24 08:22:14.772627-03:00"|"0:06:02.788711"|"179031"
"68264"|"2"|"Automatica"|"2026-06-24 08:06:57.792346-03:00"|"0:15:16.980281"|"313443"
"68263"|"2"|"Automatica"|"2026-06-24 07:56:37.476669-03:00"|"0:10:20.315677"|"469040"
"68262"|"2"|"Automatica"|"2026-06-24 07:47:15.059174-03:00"|"0:09:22.417495"|"336081"
"68261"|"2"|"Automatica"|"2026-06-24 07:35:16.568438-03:00"|"0:11:58.490736"|"313753"
"68260"|"2"|"Automatica"|"2026-06-24 07:27:37.279658-03:00"|"0:07:39.288780"|"236729"
"68259"|"2"|"Automatica"|"2026-06-24 07:21:06.512049-03:00"|"0:06:30.767609"|"216863"
"68258"|"2"|"Automatica"|"2026-06-24 07:15:22.959318-03:00"|"0:05:43.552731"|"194309"
"68257"|"2"|"Automatica"|"2026-06-24 07:07:44.725260-03:00"|"0:07:38.234058"|"242233"
"68256"|"2"|"Automatica"|"2026-06-24 06:57:48.082774-03:00"|"0:09:56.642486"|"208362"
"68255"|"2"|"Automatica"|"2026-06-24 06:51:48.082358-03:00"|"0:06:00.000416"|"261561"
"68254"|"2"|"Automatica"|"2026-06-24 06:45:31.666552-03:00"|"0:06:16.415806"|"297039"
"68253"|"2"|"Automatica"|"2026-06-24 06:38:22.258855-03:00"|"0:07:09.407697"|"253815"
"68252"|"2"|"Automatica"|"2026-06-24 06:31:19.430006-03:00"|"0:07:02.828849"|"338251"
"68251"|"2"|"Automatica"|"2026-06-24 06:25:08.613099-03:00"|"0:06:10.816907"|"239612"
"68250"|"2"|"Automatica"|"2026-06-24 06:19:28.347644-03:00"|"0:05:40.265455"|"324928"
"68249"|"2"|"Automatica"|"2026-06-24 06:14:34.225046-03:00"|"0:04:54.122598"|"367351"
"68248"|"2"|"Automatica"|"2026-06-24 06:10:45.361135-03:00"|"0:03:48.863911"|"431733"
"68247"|"2"|"Automatica"|"2026-06-24 06:04:43.712046-03:00"|"0:06:01.649089"|"329701"
"68246"|"2"|"Automatica"|"2026-06-24 05:59:03.074263-03:00"|"0:05:40.637783"|"281672"
"68245"|"2"|"Automatica"|"2026-06-24 05:55:33.822405-03:00"|"0:03:29.251858"|"409649"
"68244"|"2"|"Automatica"|"2026-06-24 05:50:12.751898-03:00"|"0:05:21.070507"|"248683"
"68243"|"2"|"Automatica"|"2026-06-24 05:44:05.876289-03:00"|"0:06:06.875609"|"196628"
"68242"|"2"|"Automatica"|"2026-06-24 05:38:09.408706-03:00"|"0:05:56.467583"|"308482"
"68241"|"2"|"Automatica"|"2026-06-24 05:33:09.175968-03:00"|"0:05:00.232738"|"347130"
"68240"|"2"|"Automatica"|"2026-06-24 05:28:20.236326-03:00"|"0:04:48.939642"|"226937"
"68239"|"2"|"Automatica"|"2026-06-24 05:23:17.075046-03:00"|"0:05:03.161280"|"243509"
"68238"|"2"|"Automatica"|"2026-06-24 05:17:30.860727-03:00"|"0:05:46.214319"|"177956"
"68237"|"2"|"Automatica"|"2026-06-24 05:11:04.626507-03:00"|"0:06:26.234220"|"498757"
"68236"|"2"|"Automatica"|"2026-06-24 05:06:01.320313-03:00"|"0:05:03.306194"|"181044"
"68235"|"2"|"Automatica"|"2026-06-24 05:01:22.604066-03:00"|"0:04:38.716247"|"245996"
"68234"|"2"|"Automatica"|"2026-06-24 04:53:46.890490-03:00"|"0:07:35.713576"|"320521"
"68233"|"2"|"Automatica"|"2026-06-24 04:44:37.522235-03:00"|"0:09:09.368255"|"419278"
"68232"|"2"|"Automatica"|"2026-06-24 04:30:09.702922-03:00"|"0:14:27.819313"|"440829"
"68231"|"2"|"Automatica"|"2026-06-24 04:16:16.072572-03:00"|"0:13:53.630350"|"382998"
"68230"|"2"|"Automatica"|"2026-06-24 04:04:01.833661-03:00"|"0:12:14.238911"|"851347"
"68229"|"2"|"Automatica"|"2026-06-24 03:54:51.976298-03:00"|"0:09:09.857363"|"519340"
"68228"|"2"|"Automatica"|"2026-06-24 03:49:51.427418-03:00"|"0:05:00.548880"|"348967"
"68227"|"2"|"Automatica"|"2026-06-24 03:44:55.853725-03:00"|"0:04:55.573693"|"313399"
"68226"|"2"|"Automatica"|"2026-06-24 03:37:13.624686-03:00"|"0:07:42.229039"|"309441"
"68225"|"2"|"Automatica"|"2026-06-24 03:26:59.105205-03:00"|"0:10:14.519481"|"287600"
"68224"|"2"|"Automatica"|"2026-06-24 03:16:11.765602-03:00"|"0:10:47.339603"|"531204"
"68223"|"2"|"Automatica"|"2026-06-24 03:06:34.042188-03:00"|"0:09:37.723414"|"459562"
"68222"|"2"|"Automatica"|"2026-06-24 02:50:14.967270-03:00"|"0:16:19.074918"|"968316"
"68221"|"2"|"Automatica"|"2026-06-24 02:44:35.264009-03:00"|"0:05:39.703261"|"256282"
"68220"|"2"|"Automatica"|"2026-06-24 02:38:16.481151-03:00"|"0:06:18.782858"|"739894"
"68219"|"2"|"Automatica"|"2026-06-24 02:29:18.711737-03:00"|"0:08:57.769414"|"722885"
"68218"|"2"|"Automatica"|"2026-06-24 02:23:38.663746-03:00"|"0:05:40.047991"|"221420"
"68217"|"2"|"Automatica"|"2026-06-24 02:17:24.295988-03:00"|"0:06:14.367758"|"303477"
"68216"|"2"|"Automatica"|"2026-06-24 02:09:53.280539-03:00"|"0:07:31.015449"|"302836"
"68215"|"2"|"Automatica"|"2026-06-24 01:56:49.029737-03:00"|"0:13:04.250802"|"531743"
"68214"|"2"|"Automatica"|"2026-06-24 01:35:16.285320-03:00"|"0:21:32.744417"|"957938"
"68213"|"2"|"Automatica"|"2026-06-24 01:16:58.577590-03:00"|"0:18:17.707730"|"1050145"
"68212"|"2"|"Automatica"|"2026-06-24 01:05:58.632920-03:00"|"0:10:59.944670"|"369597"
"68211"|"2"|"Automatica"|"2026-06-24 00:59:30.020058-03:00"|"0:06:28.612862"|"294105"
"68210"|"2"|"Automatica"|"2026-06-24 00:51:26.524908-03:00"|"0:08:03.495150"|"378561"
"68209"|"2"|"Automatica"|"2026-06-24 00:37:24.313523-03:00"|"0:14:02.211385"|"751900"
"68208"|"2"|"Automatica"|"2026-06-24 00:29:53.366476-03:00"|"0:07:30.947047"|"502990"
"68207"|"2"|"Automatica"|"2026-06-24 00:24:44.981707-03:00"|"0:05:08.384769"|"217937"
"68206"|"2"|"Automatica"|"2026-06-24 00:18:08.665438-03:00"|"0:06:36.316269"|"237115"
"68205"|"2"|"Automatica"|"2026-06-24 00:08:58.800875-03:00"|"0:09:09.864563"|"437456"
"68204"|"2"|"Automatica"|"2026-06-23 23:47:18.556821-03:00"|"0:21:40.244054"|"1887554"
"68203"|"3"|"Automatica"|"2026-06-23 23:12:00.888201-03:00"|"0:35:17.668620"|"2648170"
"68203"|"1"|"Manual"|"2026-06-23 23:05:58-03:00"|"0:06:02.888201"|"2648170"
"68202"|"3"|"Automatica"|"2026-06-23 22:47:25.235416-03:00"|"0:18:32.764584"|"891927"
"68202"|"1"|"Manual"|"2026-06-23 22:40:00-03:00"|"0:07:25.235416"|"891927"
"68201"|"3"|"Automatica"|"2026-06-23 22:16:47.899418-03:00"|"0:23:12.100582"|"1784419"
"68201"|"1"|"Manual"|"2026-06-23 22:08:08-03:00"|"0:08:39.899418"|"1784419"
"68200"|"2"|"Automatica"|"2026-06-23 21:51:03.754311-03:00"|"0:17:04.245689"|"328984"
"68199"|"2"|"Automatica"|"2026-06-23 21:42:13.826124-03:00"|"0:08:49.928187"|"306452"
"68198"|"2"|"Automatica"|"2026-06-23 21:30:48.265426-03:00"|"0:11:25.560698"|"404227"
"68197"|"3"|"Automatica"|"2026-06-23 21:18:16.095442-03:00"|"0:12:32.169984"|"455767"
"68197"|"1"|"Manual"|"2026-06-23 21:13:31-03:00"|"0:04:45.095442"|"455767"
"68196"|"2"|"Automatica"|"2026-06-23 20:56:02.400376-03:00"|"0:17:28.599624"|"697400"
"68195"|"2"|"Automatica"|"2026-06-23 20:39:40.904976-03:00"|"0:16:21.495400"|"550910"
"68194"|"2"|"Automatica"|"2026-06-23 20:25:39.263139-03:00"|"0:14:01.641837"|"343671"
"68193"|"2"|"Automatica"|"2026-06-23 20:15:09.273936-03:00"|"0:10:29.989203"|"544247"
"68192"|"2"|"Automatica"|"2026-06-23 20:00:07.658303-03:00"|"0:15:01.615633"|"537345"
"68191"|"2"|"Automatica"|"2026-06-23 19:45:09.660318-03:00"|"0:14:57.997985"|"656885"
"68190"|"2"|"Automatica"|"2026-06-23 19:32:55.524496-03:00"|"0:12:14.135822"|"586534"
"68189"|"2"|"Automatica"|"2026-06-23 19:18:36.359012-03:00"|"0:14:19.165484"|"523233"
"68188"|"3"|"Automatica"|"2026-06-23 19:05:09.500716-03:00"|"0:13:26.858296"|"410396"
"68188"|"1"|"Manual"|"2026-06-23 18:58:54-03:00"|"0:06:15.500716"|"410396"
"68187"|"2"|"Automatica"|"2026-06-23 18:45:45.940124-03:00"|"0:13:08.059876"|"478203"
"68186"|"2"|"Automatica"|"2026-06-23 18:32:14.283143-03:00"|"0:13:31.656981"|"402776"
"68185"|"2"|"Automatica"|"2026-06-23 18:15:38.877977-03:00"|"0:16:35.405166"|"310363"
"68184"|"2"|"Automatica"|"2026-06-23 18:04:25.111254-03:00"|"0:11:13.766723"|"392896"
"68183"|"2"|"Automatica"|"2026-06-23 17:52:49.569818-03:00"|"0:11:35.541436"|"366439"
"68182"|"2"|"Automatica"|"2026-06-23 17:43:10.127280-03:00"|"0:09:39.442538"|"177937"
"68181"|"2"|"Automatica"|"2026-06-23 17:30:57.633936-03:00"|"0:12:12.493344"|"292733"
"68180"|"2"|"Automatica"|"2026-06-23 17:18:46.961494-03:00"|"0:12:10.672442"|"479739"
"68179"|"2"|"Automatica"|"2026-06-23 17:08:47.958549-03:00"|"0:09:59.002945"|"282395"
"68178"|"2"|"Automatica"|"2026-06-23 16:58:25.968946-03:00"|"0:10:21.989603"|"328101"
"68177"|"2"|"Automatica"|"2026-06-23 16:45:37.449985-03:00"|"0:12:48.518961"|"300571"
"68176"|"2"|"Automatica"|"2026-06-23 16:32:16.465978-03:00"|"0:13:20.984007"|"238559"
"68175"|"2"|"Automatica"|"2026-06-23 16:19:36.481966-03:00"|"0:12:39.984012"|"244169"
"68174"|"2"|"Automatica"|"2026-06-23 16:08:42.699708-03:00"|"0:10:53.782258"|"398782"
"68173"|"2"|"Automatica"|"2026-06-23 15:56:54.060576-03:00"|"0:11:48.639132"|"354191"
"68172"|"2"|"Automatica"|"2026-06-23 15:40:50.473959-03:00"|"0:16:03.586617"|"495817"
"68171"|"2"|"Automatica"|"2026-06-23 15:23:40.534263-03:00"|"0:17:09.939696"|"364370"
"68170"|"2"|"Automatica"|"2026-06-23 15:08:20.544659-03:00"|"0:15:19.989604"|"253264"
"68169"|"2"|"Automatica"|"2026-06-23 14:54:10.814965-03:00"|"0:14:09.729694"|"375967"
"68168"|"2"|"Automatica"|"2026-06-23 14:44:13.393055-03:00"|"0:09:57.421910"|"155117"
"68167"|"2"|"Automatica"|"2026-06-23 14:34:15.227594-03:00"|"0:09:58.165461"|"274609"
"68166"|"2"|"Automatica"|"2026-06-23 14:20:55.668730-03:00"|"0:13:19.558864"|"216590"
"68165"|"2"|"Automatica"|"2026-06-23 14:11:27.865541-03:00"|"0:09:27.803189"|"266494"
"68164"|"2"|"Automatica"|"2026-06-23 13:55:16.864285-03:00"|"0:16:11.001256"|"410060"
"68163"|"2"|"Automatica"|"2026-06-23 13:41:45.740898-03:00"|"0:13:31.123387"|"397733"
"68162"|"2"|"Automatica"|"2026-06-23 13:19:50.801359-03:00"|"0:21:54.939539"|"563508"
"68161"|"2"|"Automatica"|"2026-06-23 13:04:16.033110-03:00"|"0:15:34.768249"|"268894"
"68160"|"2"|"Automatica"|"2026-06-23 12:51:07.502347-03:00"|"0:13:08.530763"|"280661"
"68159"|"2"|"Automatica"|"2026-06-23 12:43:06.196004-03:00"|"0:08:01.306343"|"617503"
"68158"|"2"|"Automatica"|"2026-06-23 12:32:18.405088-03:00"|"0:10:47.790916"|"645093"
"68157"|"2"|"Automatica"|"2026-06-23 12:24:47.083008-03:00"|"0:07:31.322080"|"1421173"
"68156"|"2"|"Automatica"|"2026-06-23 12:10:59.176837-03:00"|"0:13:47.906171"|"570168"
"68155"|"2"|"Automatica"|"2026-06-23 12:01:22.312237-03:00"|"0:09:36.864600"|"176936"
"68154"|"2"|"Automatica"|"2026-06-23 11:52:30.135834-03:00"|"0:08:52.176403"|"190622"
"68153"|"2"|"Automatica"|"2026-06-23 11:43:52.765588-03:00"|"0:08:37.370246"|"178626"
"68152"|"2"|"Automatica"|"2026-06-23 11:33:27.626608-03:00"|"0:10:25.138980"|"252696"
"68151"|"2"|"Automatica"|"2026-06-23 11:28:54.892329-03:00"|"0:04:32.734279"|"710232"
"68150"|"2"|"Automatica"|"2026-06-23 11:24:57.272954-03:00"|"0:03:57.619375"|"421782"
"68149"|"2"|"Automatica"|"2026-06-23 11:19:38.958066-03:00"|"0:05:18.314888"|"284749"
"68148"|"2"|"Automatica"|"2026-06-23 11:13:22.169607-03:00"|"0:06:16.788459"|"172011"
"68147"|"2"|"Automatica"|"2026-06-23 11:08:30.437561-03:00"|"0:04:51.732046"|"216034"
"68146"|"2"|"Automatica"|"2026-06-23 11:03:37.460432-03:00"|"0:04:52.977129"|"180124"
"68145"|"2"|"Automatica"|"2026-06-23 10:58:37.217984-03:00"|"0:05:00.242448"|"244702"
"68144"|"2"|"Automatica"|"2026-06-23 10:54:08.626780-03:00"|"0:04:28.591204"|"246364"
"68143"|"2"|"Automatica"|"2026-06-23 10:48:27.638017-03:00"|"0:05:40.988763"|"242853"
"68142"|"2"|"Automatica"|"2026-06-23 10:42:19.860833-03:00"|"0:06:07.777184"|"522094"
"68141"|"2"|"Automatica"|"2026-06-23 10:34:23.173163-03:00"|"0:07:56.687670"|"752068"
"68140"|"2"|"Automatica"|"2026-06-23 10:28:17.210566-03:00"|"0:06:05.962597"|"383690"
"68139"|"2"|"Automatica"|"2026-06-23 10:22:08.059814-03:00"|"0:06:09.150752"|"391765"
"68138"|"2"|"Automatica"|"2026-06-23 10:14:26.288840-03:00"|"0:07:41.770974"|"250122"
"68137"|"2"|"Automatica"|"2026-06-23 10:06:22.476867-03:00"|"0:08:03.811973"|"305367"
"68136"|"2"|"Automatica"|"2026-06-23 10:01:12.384307-03:00"|"0:05:10.092560"|"262259"
"68135"|"2"|"Automatica"|"2026-06-23 09:56:08.578381-03:00"|"0:05:03.805926"|"265500"
"68134"|"2"|"Automatica"|"2026-06-23 09:49:58.219753-03:00"|"0:06:10.358628"|"201753"
"68133"|"2"|"Automatica"|"2026-06-23 09:43:27.804611-03:00"|"0:06:30.415142"|"228990"
"68132"|"2"|"Automatica"|"2026-06-23 09:35:23.304646-03:00"|"0:08:04.499965"|"355899"
"68131"|"2"|"Automatica"|"2026-06-23 09:31:12.700993-03:00"|"0:04:10.603653"|"705911"
"68130"|"2"|"Automatica"|"2026-06-23 09:27:25.921051-03:00"|"0:03:46.779942"|"713713"
"68129"|"2"|"Automatica"|"2026-06-23 09:21:17.894077-03:00"|"0:06:08.026974"|"248832"
"68128"|"2"|"Automatica"|"2026-06-23 09:15:17.632930-03:00"|"0:06:00.261147"|"224251"
"68127"|"2"|"Automatica"|"2026-06-23 09:11:27.340833-03:00"|"0:03:50.292097"|"1407355"
"68126"|"2"|"Automatica"|"2026-06-23 09:07:31.915826-03:00"|"0:03:55.425007"|"940526"
"68125"|"2"|"Automatica"|"2026-06-23 09:03:37.065189-03:00"|"0:03:54.850637"|"486181"
"68124"|"2"|"Automatica"|"2026-06-23 08:59:20.056585-03:00"|"0:04:17.008604"|"944294"
"68123"|"2"|"Automatica"|"2026-06-23 08:55:57.802068-03:00"|"0:03:22.254517"|"945476"
"68122"|"2"|"Automatica"|"2026-06-23 08:51:26.383102-03:00"|"0:04:31.418966"|"1415486"
"68121"|"2"|"Automatica"|"2026-06-23 08:47:54.237851-03:00"|"0:03:32.145251"|"1409869"
"68120"|"2"|"Automatica"|"2026-06-23 08:44:18.816303-03:00"|"0:03:35.421548"|"710662"
"68119"|"2"|"Automatica"|"2026-06-23 08:40:07.589124-03:00"|"0:04:11.227179"|"944950"
"68118"|"2"|"Automatica"|"2026-06-23 08:36:24.647399-03:00"|"0:03:42.941725"|"945571"
"68117"|"2"|"Automatica"|"2026-06-23 08:31:44.424134-03:00"|"0:04:40.223265"|"949429"
"68116"|"2"|"Automatica"|"2026-06-23 08:27:04.210751-03:00"|"0:04:40.213383"|"1409869"
"68115"|"2"|"Automatica"|"2026-06-23 08:22:41.961848-03:00"|"0:04:22.248903"|"710520"
"68114"|"2"|"Automatica"|"2026-06-23 08:18:23.986715-03:00"|"0:04:17.975133"|"944294"
"68113"|"2"|"Automatica"|"2026-06-23 08:11:29.810367-03:00"|"0:06:54.176348"|"326855"
"68112"|"2"|"Automatica"|"2026-06-23 08:04:21.058742-03:00"|"0:07:08.751625"|"273764"
"68111"|"2"|"Automatica"|"2026-06-23 07:58:56.912261-03:00"|"0:05:24.146481"|"170987"
"68110"|"2"|"Automatica"|"2026-06-23 07:53:35.763182-03:00"|"0:05:21.149079"|"162425"
"68109"|"2"|"Automatica"|"2026-06-23 07:48:41.170647-03:00"|"0:04:54.592535"|"203095"
"68108"|"2"|"Automatica"|"2026-06-23 07:43:41.892346-03:00"|"0:04:59.278301"|"170955"
"68107"|"2"|"Automatica"|"2026-06-23 07:38:30.457924-03:00"|"0:05:11.434422"|"164245"
"68106"|"2"|"Automatica"|"2026-06-23 07:33:26.145293-03:00"|"0:05:04.312631"|"213105"
"68105"|"2"|"Automatica"|"2026-06-23 07:28:46.116784-03:00"|"0:04:40.028509"|"251721"
